"OBJECTID","stop_id","stop_name","stop_desc","bin_3","bin_6","bin_9","bin_12","bin_15","bin_18","bin_21","bin_24","bin_27","bin_30","bin_33","bin_36","bin_39","bin_42","bin_45","bin_48","sum_trips","bin_3_perc","bin_6_perc","bin_9_perc","bin_12_perc","bin_15_perc","bin_18_perc","bin_21_perc","bin_24_perc","bin_27_perc","bin_30_perc","bin_33_perc","bin_36_perc","bin_39_perc","bin_42_perc","bin_45_perc","bin_48_perc"
2273,"52501","Toa Payoh Swim Cplx","",1,6,8,15,9,1,3,0,0,0,0,0,0,0,0,0,43,0.023255,0.139534,0.186046,0.348837,0.209302,0.023255,0.069767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2274,"52509","Opp Toa Payoh Swim Cplx","",0,0,4,1,3,1,3,2,0,0,1,0,0,0,0,0,15,0.000000,0.000000,0.266666,0.066666,0.200000,0.066666,0.200000,0.133333,0.000000,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000
2275,"52529","Bef Blk 221","",0,0,2,3,3,0,1,1,0,1,0,0,0,0,0,0,11,0.000000,0.000000,0.181818,0.272727,0.272727,0.000000,0.090909,0.090909,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2276,"52539","Blk 210 Mkt/FC","",0,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,11,0.000000,0.363636,0.181818,0.090909,0.181818,0.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2277,"53009","Bishan Int","",4,2,5,6,8,5,2,2,3,0,1,0,0,0,1,0,39,0.102564,0.051282,0.128205,0.153846,0.205128,0.128205,0.051282,0.051282,0.076923,0.000000,0.025641,0.000000,0.000000,0.000000,0.025641,0.000000
2278,"53011","St. Theresa's Home","",0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.000000,0.250000,0.500000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2279,"53019","Opp St. Theresa's Home","",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.333333,0.000000,0.000000,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2280,"53021","Opp Shunfu Est","",0,3,2,5,1,0,1,0,1,1,0,0,0,0,0,0,14,0.000000,0.214285,0.142857,0.357142,0.071428,0.000000,0.071428,0.000000,0.071428,0.071428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2281,"53029","Shunfu Est","",0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000
2282,"53039","Thomson CC","",0,4,2,2,0,0,1,0,0,0,0,1,0,0,0,0,10,0.000000,0.400000,0.200000,0.200000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000
2283,"53041","Bef Thomson Ridge","",0,5,8,14,12,4,2,3,0,1,1,0,0,0,0,0,50,0.000000,0.100000,0.159999,0.280000,0.239999,0.079999,0.039999,0.059999,0.000000,0.019999,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000
2284,"53049","Aft Thomson Rd PO","",0,5,3,8,5,2,1,0,0,0,1,0,0,0,0,0,25,0.000000,0.200000,0.119999,0.319999,0.200000,0.079999,0.039999,0.000000,0.000000,0.000000,0.039999,0.000000,0.000000,0.000000,0.000000,0.000000
2285,"53051","Bef Thomson Plaza","",0,3,5,12,8,8,4,6,3,3,1,0,0,0,0,0,53,0.000000,0.056603,0.094339,0.226415,0.150943,0.150943,0.075471,0.113207,0.056603,0.056603,0.018867,0.000000,0.000000,0.000000,0.000000,0.000000
2286,"53059","Opp Thomson Plaza","",0,7,5,12,13,6,2,2,2,2,3,0,0,0,0,0,54,0.000000,0.129629,0.092592,0.222222,0.240740,0.111111,0.037037,0.037037,0.037037,0.037037,0.055555,0.000000,0.000000,0.000000,0.000000,0.000000
2287,"53061","Thomson View Condo","",1,2,1,3,3,0,0,1,0,1,0,0,0,0,0,0,12,0.083333,0.166666,0.083333,0.250000,0.250000,0.000000,0.000000,0.083333,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2288,"53069","Opp Windsor Pk","",0,3,1,6,3,1,0,4,2,1,0,0,0,0,0,0,21,0.000000,0.142857,0.047619,0.285714,0.142857,0.047619,0.000000,0.190476,0.095238,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2289,"53071","Opp Flame Tree Pk","",1,1,11,21,5,4,1,1,1,0,0,0,0,0,0,0,46,0.021739,0.021739,0.239130,0.456521,0.108695,0.086956,0.021739,0.021739,0.021739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2290,"53079","Flame Tree Pk","",0,2,3,7,1,3,1,1,0,0,1,0,0,0,0,0,19,0.000000,0.105263,0.157894,0.368421,0.052631,0.157894,0.052631,0.052631,0.000000,0.000000,0.052631,0.000000,0.000000,0.000000,0.000000,0.000000
2291,"53081","Opp Faber Gdn","",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.000000,0.666666,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2292,"53089","Faber Gdn","",0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0.000000,0.200000,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2293,"53091","Bef Ang Mo Kio Ave 1","",0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,8,0.000000,0.250000,0.250000,0.125000,0.125000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2294,"53099","Aft Ang Mo Kio Ave 1","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2295,"53121","Blk 306","",1,4,6,4,5,2,1,0,0,0,0,0,0,0,0,0,23,0.043478,0.173913,0.260869,0.173913,0.217391,0.086956,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2296,"53129","Opp Blk 302","",0,5,1,1,2,0,0,0,1,0,1,0,0,0,0,0,11,0.000000,0.454545,0.090909,0.090909,0.181818,0.000000,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000
2297,"53131","Blk 319","",0,0,2,4,5,2,0,0,0,0,0,0,0,0,0,0,13,0.000000,0.000000,0.153846,0.307692,0.384615,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2298,"53139","Marymount View","",5,5,3,4,2,0,2,1,1,0,0,1,0,0,0,0,24,0.208333,0.208333,0.125000,0.166666,0.083333,0.000000,0.083333,0.041666,0.041666,0.000000,0.000000,0.041666,0.000000,0.000000,0.000000,0.000000
2299,"53141","Opp Whitley Sec Sch","",0,6,8,12,5,3,2,1,4,3,0,0,0,0,0,0,44,0.000000,0.136363,0.181818,0.272727,0.113636,0.068181,0.045454,0.022727,0.090909,0.068181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2300,"53149","Whitley Sec Sch","",3,7,3,5,3,2,0,1,0,0,0,1,0,0,0,0,25,0.119999,0.280000,0.119999,0.200000,0.119999,0.079999,0.000000,0.039999,0.000000,0.000000,0.000000,0.039999,0.000000,0.000000,0.000000,0.000000
2301,"53151","Opp Blk 263A CP","",0,1,3,11,10,13,1,2,1,2,1,0,0,0,0,0,45,0.000000,0.022222,0.066666,0.244444,0.222222,0.288888,0.022222,0.044444,0.022222,0.044444,0.022222,0.000000,0.000000,0.000000,0.000000,0.000000
2302,"53159","Blk 260","",2,2,2,4,6,1,2,1,0,0,0,1,0,1,0,0,22,0.090909,0.090909,0.090909,0.181818,0.272727,0.045454,0.090909,0.045454,0.000000,0.000000,0.000000,0.045454,0.000000,0.045454,0.000000,0.000000
2303,"53161","Opp Blk 254","",0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,0.000000,0.000000,0.200000,0.200000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2304,"53169","Blk 254","",3,3,5,5,9,1,0,0,0,0,0,0,0,0,0,0,26,0.115384,0.115384,0.192307,0.192307,0.346153,0.038461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2305,"53171","Blk 23","",0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.333333,0.166666,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2306,"53179","Sin Ming Plaza","",0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,6,0.000000,0.000000,0.166666,0.166666,0.333333,0.000000,0.000000,0.166666,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2307,"53181","Amtech Bldg","",0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0.000000,0.111111,0.444444,0.444444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2308,"53189","Blk 25","",1,8,2,0,4,4,3,1,6,1,0,3,0,0,0,0,33,0.030303,0.242424,0.060606,0.000000,0.121212,0.121212,0.090909,0.030303,0.181818,0.030303,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000
2309,"53191","Blk 7 Ind Est","",0,1,2,1,2,2,1,0,0,0,1,0,0,0,0,0,10,0.000000,0.100000,0.200000,0.100000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
2310,"53199","Blk 22A CP","",2,24,19,15,12,23,15,7,7,1,5,2,0,0,0,0,132,0.015151,0.181818,0.143939,0.113636,0.090909,0.174242,0.113636,0.053030,0.053030,0.007575,0.037878,0.015151,0.000000,0.000000,0.000000,0.000000
2311,"53201","Opp Semac","",0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,7,0.000000,0.000000,0.142857,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2312,"53209","Semac","",6,16,22,9,10,17,8,1,0,3,2,3,0,0,0,0,97,0.061855,0.164948,0.226804,0.092783,0.103092,0.175257,0.082474,0.010309,0.000000,0.030927,0.020618,0.030927,0.000000,0.000000,0.000000,0.000000
2313,"53211","Opp Raffles Inst","",0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0.000000,0.142857,0.428571,0.142857,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2314,"53219","Raffles Inst","",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.200000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2315,"53229","Blk 501","",0,1,2,3,0,0,3,1,0,0,1,0,0,0,0,0,11,0.000000,0.090909,0.181818,0.272727,0.000000,0.000000,0.272727,0.090909,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000
2316,"53231","Bishan Stn","",5,12,8,2,1,0,0,0,0,0,0,0,0,0,0,0,28,0.178571,0.428571,0.285714,0.071428,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2317,"53239","Opp Bishan Stn","",0,0,4,1,1,3,1,1,0,0,0,0,0,0,0,0,11,0.000000,0.000000,0.363636,0.090909,0.090909,0.272727,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2318,"53241","Opp Blk 217","",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2319,"53249","Blk 210","",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.666666,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2320,"53251","Blk 125","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2321,"53259","Opp Blk 125","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2322,"53261","Opp Bishan Stadium","",1,3,1,3,3,4,2,1,1,0,1,0,0,0,0,0,20,0.050000,0.150000,0.050000,0.150000,0.150000,0.200000,0.100000,0.050000,0.050000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
2323,"53269","Bishan Stadium","",0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0.000000,0.250000,0.250000,0.125000,0.125000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2324,"53271","Opp Kuo Chuan Presby Sch","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2325,"53279","Kuo Chuan Presby Sch","",4,2,3,2,1,1,2,0,3,0,0,0,0,0,0,0,18,0.222222,0.111111,0.166666,0.111111,0.055555,0.055555,0.111111,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2326,"53281","Blk 169","",0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.200000,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2327,"53289","Zion Bible Presby Ch","",0,9,3,9,9,3,1,1,5,4,1,0,0,0,0,0,45,0.000000,0.200000,0.066666,0.200000,0.200000,0.066666,0.022222,0.022222,0.111111,0.088888,0.022222,0.000000,0.000000,0.000000,0.000000,0.000000
2328,"53301","Raffles Inst","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2329,"53311","Opp Sunrise Co Pte Ltd","",2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.400000,0.000000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2330,"53319","Sunrise Co Pte Ltd","",1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,8,0.125000,0.250000,0.250000,0.125000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2331,"53321","CityCab","",4,19,7,9,15,18,13,9,4,9,4,3,0,0,0,0,114,0.035087,0.166666,0.061403,0.078947,0.131578,0.157894,0.114035,0.078947,0.035087,0.078947,0.035087,0.026315,0.000000,0.000000,0.000000,0.000000
2332,"53329","Opp CityCab","",0,0,2,3,0,1,2,0,0,1,0,0,0,0,0,0,9,0.000000,0.000000,0.222222,0.333333,0.000000,0.111111,0.222222,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2333,"53331","Bef Bright Hill Tp","",0,5,4,10,8,3,6,1,0,4,2,0,0,0,0,0,43,0.000000,0.116279,0.093023,0.232558,0.186046,0.069767,0.139534,0.023255,0.000000,0.093023,0.046511,0.000000,0.000000,0.000000,0.000000,0.000000
2334,"53339","Opp Bright Hill Tp","",0,1,0,3,1,6,1,3,0,0,0,0,0,0,0,0,15,0.000000,0.066666,0.000000,0.200000,0.066666,0.400000,0.066666,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2335,"53341","Blk 407","",2,12,5,6,4,5,3,2,0,0,2,0,0,0,0,0,41,0.048780,0.292682,0.121951,0.146341,0.097560,0.121951,0.073170,0.048780,0.000000,0.000000,0.048780,0.000000,0.000000,0.000000,0.000000,0.000000
2336,"53349","Bishan Pk Sec Sch","",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.000000,0.500000,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2337,"53351","Ai Tong Sch","",4,23,33,33,43,25,36,15,8,28,18,2,0,0,0,0,268,0.014925,0.085820,0.123134,0.123134,0.160447,0.093283,0.134328,0.055970,0.029850,0.104477,0.067164,0.007462,0.000000,0.000000,0.000000,0.000000
2338,"53359","Opp Ai Tong Sch","",1,4,3,11,10,8,7,3,1,0,2,0,0,0,0,0,50,0.019999,0.079999,0.059999,0.219999,0.200000,0.159999,0.140000,0.059999,0.019999,0.000000,0.039999,0.000000,0.000000,0.000000,0.000000,0.000000
2339,"53361","Blk 454","",0,3,2,4,2,6,1,2,1,0,0,0,0,0,0,0,21,0.000000,0.142857,0.095238,0.190476,0.095238,0.285714,0.047619,0.095238,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2340,"53369","Opp Blk 454","",0,0,3,0,3,2,0,0,0,0,1,0,0,0,0,0,9,0.000000,0.000000,0.333333,0.000000,0.333333,0.222222,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000
2341,"53371","Blk 257","",3,4,8,6,6,2,3,1,1,1,0,0,0,0,0,0,35,0.085714,0.114285,0.228571,0.171428,0.171428,0.057142,0.085714,0.028571,0.028571,0.028571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2342,"53379","Blk 245","",0,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,10,0.000000,0.300000,0.200000,0.200000,0.000000,0.100000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2343,"53381","Bishan Nth Shop Mall","",5,30,26,29,28,22,13,3,9,2,1,1,0,0,0,0,169,0.029585,0.177514,0.153846,0.171597,0.165680,0.130177,0.076923,0.017751,0.053254,0.011834,0.005917,0.005917,0.000000,0.000000,0.000000,0.000000
2344,"53389","Opp Bishan Nth Shop Mall","",2,2,7,3,4,3,0,0,0,0,0,0,0,0,0,0,21,0.095238,0.095238,0.333333,0.142857,0.190476,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2345,"53391","Opp Blk 203","",1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,6,0.166666,0.166666,0.000000,0.000000,0.000000,0.166666,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2346,"53399","Blk 202","",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2347,"53401","Opp Blk 131","",0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,6,0.000000,0.000000,0.333333,0.166666,0.333333,0.000000,0.000000,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2348,"53419","Blk 117","",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2349,"54009","Ang Mo Kio Int","",4,10,9,10,14,7,7,2,0,2,2,0,0,0,0,0,67,0.059701,0.149253,0.134328,0.149253,0.208955,0.104477,0.104477,0.029850,0.000000,0.029850,0.029850,0.000000,0.000000,0.000000,0.000000,0.000000
2350,"54011","Blk 207","",1,2,2,5,5,2,2,1,0,0,0,0,0,0,0,0,20,0.050000,0.100000,0.100000,0.250000,0.250000,0.100000,0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2351,"54019","Aft Blk 304","",3,0,3,4,4,2,0,0,1,1,2,1,0,0,0,0,21,0.142857,0.000000,0.142857,0.190476,0.190476,0.095238,0.000000,0.000000,0.047619,0.047619,0.095238,0.047619,0.000000,0.000000,0.000000,0.000000
2352,"54031","Opp Al-Muttaqin Mque","",0,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,12,0.000000,0.333333,0.083333,0.250000,0.166666,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2353,"54039","Bef Al-Muttaqin Mque","",2,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,14,0.142857,0.071428,0.285714,0.214285,0.071428,0.071428,0.071428,0.000000,0.000000,0.071428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2354,"54041","Opp Ct S'pore","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2355,"54049","Ct S'pore","",1,0,3,3,0,2,0,0,1,1,1,0,0,0,0,0,12,0.083333,0.000000,0.250000,0.250000,0.000000,0.166666,0.000000,0.000000,0.083333,0.083333,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000
2356,"54051","Opp Ang Mo Kio Lib","",0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000
2357,"54059","Bef Ang Mo Kio Lib","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2358,"54061","Blk 246","",0,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,8,0.000000,0.125000,0.375000,0.125000,0.125000,0.000000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2359,"54069","Opp Blk 246","",1,0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,9,0.111111,0.000000,0.222222,0.222222,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000
2360,"54071","Blk 310","",2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,8,0.250000,0.250000,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.125000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
2361,"54079","Opp Blk 315","",0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.000000,0.333333,0.166666,0.333333,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2362,"54081","Teck Ghee Ct","",1,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,10,0.100000,0.200000,0.200000,0.100000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
2363,"54089","Opp Ang Mo Kio Swim Cplx","",1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,10,0.100000,0.100000,0.200000,0.200000,0.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2364,"54091","Blk 331","",0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0.000000,0.400000,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2365,"54099","Opp Blk 333","",1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0.166666,0.000000,0.500000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2366,"54101","Aft Ang Mo Kio Ave 10","",9,14,10,7,21,16,4,2,2,2,1,2,0,0,0,0,90,0.100000,0.155555,0.111111,0.077777,0.233333,0.177777,0.044444,0.022222,0.022222,0.022222,0.011111,0.022222,0.000000,0.000000,0.000000,0.000000
2367,"54109","Bef Ang Mo Kio Ave 10","",0,4,27,8,4,5,1,1,0,0,0,0,0,0,0,0,50,0.000000,0.079999,0.540000,0.159999,0.079999,0.100000,0.019999,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2368,"54169","Blk 255","",0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.000000,0.200000,0.200000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2369,"54181","Blk 258","",3,3,7,10,3,6,0,0,1,2,3,0,0,0,1,0,39,0.076923,0.076923,0.179487,0.256410,0.076923,0.153846,0.000000,0.000000,0.025641,0.051282,0.076923,0.000000,0.000000,0.000000,0.025641,0.000000
2370,"54189","Blk 110","",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.333333,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2371,"54191","Blk 170","",2,14,14,11,10,17,5,0,3,0,1,1,0,0,0,0,78,0.025641,0.179487,0.179487,0.141025,0.128205,0.217948,0.064102,0.000000,0.038461,0.000000,0.012820,0.012820,0.000000,0.000000,0.000000,0.000000
2372,"54199","Blk 163","",2,0,6,14,6,4,0,1,0,0,0,0,0,0,0,0,33,0.060606,0.000000,0.181818,0.424242,0.181818,0.121212,0.000000,0.030303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2373,"54201","Opp Blk 155","",2,4,4,6,5,3,1,0,0,3,0,0,0,0,0,0,28,0.071428,0.142857,0.142857,0.214285,0.178571,0.107142,0.035714,0.000000,0.000000,0.107142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2374,"54209","Bet Blks 152/155","",0,1,2,1,2,0,0,0,1,1,1,0,1,0,0,0,10,0.000000,0.100000,0.200000,0.100000,0.200000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000
2375,"54211","Mayflower Sec Sch","",0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.333333,0.000000,0.000000,0.666666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2376,"54219","Opp Mayflower Sec Sch","",1,6,5,3,3,3,1,0,0,3,1,1,0,0,0,0,27,0.037037,0.222222,0.185185,0.111111,0.111111,0.111111,0.037037,0.000000,0.000000,0.111111,0.037037,0.037037,0.000000,0.000000,0.000000,0.000000
